Event_ID,Target_ID,Debris_ID,Miss_Distance_km,Relative_Velocity_kms,Collision_Angle_deg,Covariance_Trace,Collision_Probability,Risk_Label
EVT_88720,46455,94047,31.403,13.335,95.1,89.809,0.11156,SAFE
EVT_88721,36829,85933,7.076,12.265,175.4,86.211,0.02263,SAFE
EVT_88722,44691,95907,5.072,9.11,45.2,456.709,0.48071,MEDIUM
EVT_88723,29220,89088,7.827,6.118,121.3,282.929,0.33703,MEDIUM
EVT_88724,47021,88483,16.43,6.516,82.3,375.55,0.15175,SAFE
EVT_88725,37834,98165,28.033,10.525,163.4,486.689,0.19184,SAFE
EVT_88726,30184,98618,0.53,10.431,41.8,406.213,0.88885,HIGH
EVT_88727,23101,90702,8.165,5.861,59.3,468.39,0.77487,MEDIUM
EVT_88728,29493,85976,33.389,14.16,68.5,267.254,0.18592,SAFE
EVT_88729,41497,96353,22.951,6.733,98.4,316.132,0.08269,SAFE
EVT_88730,25974,92877,7.524,6.448,154.1,493.683,0.53432,MEDIUM
EVT_88731,38836,83114,20.209,5.314,128.5,406.394,0.14148,SAFE
EVT_88732,23840,80813,5.978,12.294,150.8,380.841,0.37147,MEDIUM
EVT_88733,40946,90983,13.108,5.909,72.4,115.54,0.25623,SAFE
EVT_88734,20925,89585,26.649,6.405,23.0,155.947,0.24482,SAFE
EVT_88735,22439,91875,14.49,14.865,6.3,297.039,0.11213,SAFE
EVT_88736,23356,92565,13.546,7.387,40.1,300.128,0.0073,SAFE
EVT_88737,47054,96936,9.359,9.983,164.6,121.21,0.3548,MEDIUM
EVT_88738,20881,80109,7.183,10.801,134.1,293.841,0.78299,MEDIUM
EVT_88739,37064,84017,19.8,10.136,123.9,21.248,0.08729,SAFE
EVT_88740,47172,85811,2.046,8.846,53.7,126.809,0.3609,MEDIUM
EVT_88741,35064,90365,9.408,6.392,106.9,343.825,0.41986,MEDIUM
EVT_88742,25916,94631,9.164,9.509,7.3,401.038,0.51391,MEDIUM
EVT_88743,44921,91554,11.865,12.715,92.6,365.211,0.20225,SAFE
EVT_88744,30670,82932,42.949,12.16,66.8,299.753,0.01059,SAFE
EVT_88745,28231,96621,67.639,8.587,138.2,404.471,0.18338,SAFE
EVT_88746,38125,96593,12.161,5.973,110.0,286.05,0.03917,SAFE
EVT_88747,41542,83024,10.667,14.663,112.3,300.615,0.13977,SAFE
EVT_88748,41517,95046,6.703,13.303,66.2,460.957,0.43686,MEDIUM
EVT_88749,37086,83061,23.546,9.272,91.9,296.9,0.07658,SAFE
EVT_88750,39182,86935,0.279,9.455,127.2,430.164,0.98551,HIGH
EVT_88751,34755,92390,0.684,9.788,19.9,101.968,0.71853,MEDIUM
EVT_88752,29438,88941,24.837,9.65,82.9,311.983,0.07364,SAFE
EVT_88753,39975,96405,23.578,13.2,56.3,186.084,0.19056,SAFE
EVT_88754,35338,87046,9.356,5.191,147.6,152.94,0.35303,MEDIUM
EVT_88755,45118,85840,1.284,9.994,58.0,241.942,0.66285,MEDIUM
EVT_88756,44330,94592,0.711,9.677,1.8,303.883,0.91193,HIGH
EVT_88757,31655,92000,2.146,8.118,137.7,150.464,0.31355,MEDIUM
EVT_88758,41412,91734,0.414,11.791,145.1,212.592,0.4579,MEDIUM
EVT_88759,28382,84621,5.176,11.923,102.1,470.324,0.45479,MEDIUM
EVT_88760,24229,90932,0.524,13.665,132.3,170.002,0.76963,MEDIUM
EVT_88761,43618,98533,0.961,14.82,28.5,472.351,0.86081,HIGH
EVT_88762,27616,99344,6.112,10.453,46.1,437.023,0.35941,MEDIUM
EVT_88763,25603,83471,11.027,13.81,97.8,400.889,0.05496,SAFE
EVT_88764,34368,92163,19.509,7.958,170.3,237.565,0.15821,SAFE
EVT_88765,24194,89326,10.011,6.674,40.2,409.141,0.26748,SAFE
EVT_88766,32988,90507,13.472,9.668,70.2,330.269,0.0975,SAFE
EVT_88767,39980,89947,9.941,12.922,152.1,66.235,0.02308,SAFE
EVT_88768,22573,91309,7.285,9.278,23.1,56.054,0.19696,SAFE
EVT_88769,34394,82650,64.672,10.243,79.9,174.577,0.10244,SAFE
EVT_88770,32637,97757,3.112,9.269,106.2,314.877,0.3975,MEDIUM
EVT_88771,22530,88132,38.229,7.653,165.1,384.281,0.17553,SAFE
EVT_88772,33153,83418,5.112,8.124,174.1,489.735,0.41001,MEDIUM
EVT_88773,44580,88753,16.411,14.591,24.6,158.904,0.2801,SAFE
EVT_88774,47361,97296,22.105,13.057,75.2,202.215,0.24189,SAFE
EVT_88775,46578,92924,28.939,5.442,171.1,279.398,0.11537,SAFE
EVT_88776,23305,99995,26.698,5.543,148.7,341.87,0.04725,SAFE
EVT_88777,20684,81816,15.848,11.678,174.4,175.534,0.09566,SAFE
EVT_88778,49358,95231,20.844,12.102,43.6,81.214,0.28294,SAFE
EVT_88779,24290,95742,5.455,14.234,25.8,154.202,0.46016,MEDIUM
EVT_88780,22668,96148,23.099,9.185,57.3,419.038,0.16289,SAFE
EVT_88781,24382,93228,19.202,10.21,39.5,484.569,0.06431,SAFE
EVT_88782,20472,81172,14.329,8.038,49.9,132.352,0.06254,SAFE
EVT_88783,49492,82914,12.146,14.067,90.3,277.932,0.22759,SAFE
EVT_88784,35386,82354,16.262,9.462,67.2,464.456,0.06618,SAFE
EVT_88785,36080,98943,7.495,14.508,6.7,70.13,0.21121,SAFE
EVT_88786,32194,84402,39.811,6.587,156.6,264.041,0.14351,SAFE
EVT_88787,23900,89551,14.383,12.011,65.9,197.849,0.07327,SAFE
EVT_88788,43059,96588,26.656,12.487,168.5,434.409,0.03394,SAFE
EVT_88789,35226,95083,20.275,7.306,62.2,334.608,0.27975,SAFE
EVT_88790,49879,92653,14.954,9.991,39.2,13.965,0.16882,SAFE
EVT_88791,39438,95362,4.531,11.483,66.6,206.11,0.39311,MEDIUM
EVT_88792,32785,84218,16.753,12.141,168.0,413.301,0.00901,SAFE
EVT_88793,41858,92234,18.859,10.435,143.5,472.215,0.01668,SAFE
EVT_88794,44370,81695,1.741,9.595,138.8,60.876,0.25499,SAFE
EVT_88795,20769,83922,7.397,9.08,33.2,452.024,0.53177,MEDIUM
EVT_88796,20802,83049,35.476,10.606,16.4,217.412,0.0331,SAFE
EVT_88797,27436,95300,10.663,9.747,19.3,406.719,0.25784,SAFE
EVT_88798,24933,87295,5.397,11.908,50.9,197.823,0.31383,MEDIUM
EVT_88799,20039,82911,1.468,12.765,4.0,181.529,0.52015,MEDIUM
EVT_88800,44840,95252,4.517,5.911,61.4,365.448,0.45344,MEDIUM
EVT_88801,23825,93005,15.882,14.296,53.5,274.704,0.19866,SAFE
EVT_88802,47257,99219,18.254,12.328,33.1,379.144,0.27575,SAFE
EVT_88803,29100,90452,16.546,10.746,111.5,239.417,0.14612,SAFE
EVT_88804,48637,88505,24.574,8.994,19.4,380.433,0.09215,SAFE
EVT_88805,21413,96072,10.517,11.085,74.1,304.142,0.10903,SAFE
EVT_88806,31065,92597,31.437,13.719,137.3,65.829,0.28655,SAFE
EVT_88807,23343,93208,24.777,5.753,76.5,160.665,0.10429,SAFE
EVT_88808,49792,98283,14.639,11.484,151.0,438.284,0.23302,SAFE
EVT_88809,45583,99557,39.687,14.997,80.3,460.279,0.07388,SAFE
EVT_88810,34534,97800,4.696,6.488,92.7,239.031,0.48734,MEDIUM
EVT_88811,46203,86811,4.819,12.01,14.8,269.619,0.49124,MEDIUM
EVT_88812,39134,92444,28.261,8.195,175.3,278.061,0.07057,SAFE
EVT_88813,30108,94906,5.825,13.088,96.5,139.873,0.36149,MEDIUM
EVT_88814,49975,83184,10.602,14.859,49.4,479.301,0.12937,SAFE
EVT_88815,35889,89816,30.107,12.604,103.1,374.451,0.25192,SAFE
EVT_88816,24516,95912,1.437,12.5,52.3,383.838,0.8143,HIGH
EVT_88817,41563,96269,8.019,13.217,37.9,22.258,0.01473,SAFE
EVT_88818,37942,85828,2.381,13.148,143.2,475.376,0.69358,MEDIUM
EVT_88819,25976,95111,26.089,9.826,66.7,76.841,0.07889,SAFE
EVT_88820,40575,97645,6.247,13.171,108.3,95.008,0.04642,SAFE
EVT_88821,32905,84373,1.195,10.656,91.9,165.322,0.69266,MEDIUM
EVT_88822,42369,89972,42.038,5.98,41.6,220.549,0.00405,SAFE
EVT_88823,24773,84140,3.577,5.972,12.1,30.469,0.1446,SAFE
EVT_88824,34096,84245,2.66,12.074,40.4,118.208,0.44676,MEDIUM
EVT_88825,47257,89210,2.888,8.487,55.9,155.634,0.63493,MEDIUM
EVT_88826,23076,86245,12.707,11.835,17.4,354.897,0.286,SAFE
EVT_88827,47419,81993,34.018,10.022,116.6,212.144,0.02475,SAFE
EVT_88828,29526,87754,21.34,6.811,7.0,81.799,0.15277,SAFE
EVT_88829,33474,84496,4.869,8.579,29.9,59.661,0.08301,SAFE
EVT_88830,35350,95100,8.089,7.816,26.8,79.59,0.11621,SAFE
EVT_88831,26338,93582,16.563,10.65,24.6,260.506,0.02819,SAFE
EVT_88832,44554,80771,13.655,14.516,114.7,102.777,0.1964,SAFE
EVT_88833,21211,87648,18.733,10.811,95.6,333.178,0.18451,SAFE
EVT_88834,47743,85309,36.35,9.492,132.5,106.777,0.27052,SAFE
EVT_88835,31723,93055,20.028,12.088,168.3,374.323,0.28246,SAFE
EVT_88836,26369,93754,15.451,7.501,0.3,123.598,0.27423,SAFE
EVT_88837,48884,88822,0.85,9.575,174.4,199.485,0.76133,MEDIUM
EVT_88838,43556,88545,5.839,7.838,140.7,168.211,0.51939,MEDIUM
EVT_88839,44252,94564,0.268,7.925,57.7,85.103,0.0395,SAFE
EVT_88840,36628,94846,21.819,10.106,121.7,433.061,0.02311,SAFE
EVT_88841,28461,98178,2.785,7.746,128.1,417.538,0.44768,MEDIUM
EVT_88842,48305,84006,2.068,13.081,173.9,326.133,0.62635,MEDIUM
EVT_88843,28286,80430,10.777,5.907,116.0,439.801,0.08269,SAFE
EVT_88844,27650,86964,52.396,5.961,51.6,398.117,0.17237,SAFE
EVT_88845,41064,86142,37.392,14.522,66.2,172.492,0.02705,SAFE
EVT_88846,20764,98245,22.424,9.29,80.0,370.235,0.25429,SAFE
EVT_88847,30452,89936,12.714,13.911,80.8,251.751,0.0346,SAFE
EVT_88848,35946,90768,2.931,5.275,34.3,109.658,0.72125,MEDIUM
EVT_88849,36503,93643,9.623,6.371,134.8,290.553,0.60612,MEDIUM
EVT_88850,20758,83083,31.922,11.886,39.3,458.815,0.2126,SAFE
EVT_88851,34748,89269,2.294,5.206,14.8,266.331,0.65685,MEDIUM
EVT_88852,27978,85118,6.417,14.83,28.7,169.422,0.41446,MEDIUM
EVT_88853,20744,91092,43.732,5.824,80.4,384.722,0.20822,SAFE
EVT_88854,23165,91668,14.689,9.989,55.3,426.911,0.2603,SAFE
EVT_88855,36468,96310,43.23,6.093,138.2,291.942,0.28406,SAFE
EVT_88856,30858,98470,42.156,14.306,93.4,59.684,0.25393,SAFE
EVT_88857,44712,92179,2.562,13.56,28.5,283.095,0.3399,MEDIUM
EVT_88858,43306,95578,3.137,7.706,59.0,400.526,0.77559,MEDIUM
EVT_88859,38117,90733,40.404,8.547,79.8,226.133,0.2318,SAFE
EVT_88860,45852,90751,11.304,10.609,20.0,381.921,0.12435,SAFE
EVT_88861,40494,81972,32.749,12.502,129.2,403.149,0.21405,SAFE
EVT_88862,48470,93916,54.373,6.563,49.4,167.336,0.1874,SAFE
EVT_88863,45297,90114,18.787,13.431,105.8,489.566,0.25039,SAFE
EVT_88864,38298,91833,11.228,9.204,81.7,122.807,0.04968,SAFE
EVT_88865,39415,80621,42.066,11.96,125.5,46.053,0.15485,SAFE
EVT_88866,38334,82400,1.702,11.067,106.8,90.121,0.28321,SAFE
EVT_88867,33778,91747,20.397,7.036,154.2,55.975,0.11533,SAFE
EVT_88868,33324,86195,2.641,7.979,137.3,362.148,0.54273,MEDIUM
EVT_88869,36567,92221,9.232,11.714,131.9,110.575,0.69045,MEDIUM
EVT_88870,27558,99737,26.061,12.35,34.9,497.474,0.05801,SAFE
EVT_88871,37068,91225,12.412,5.07,62.7,60.292,0.16547,SAFE
EVT_88872,41502,95689,11.52,9.667,102.4,162.083,0.20215,SAFE
EVT_88873,26671,81942,8.704,9.041,83.8,249.548,0.40425,MEDIUM
EVT_88874,20748,81944,20.943,12.767,90.2,36.302,0.12827,SAFE
EVT_88875,43340,95321,18.511,5.449,105.1,239.382,0.09635,SAFE
EVT_88876,35112,86422,22.032,5.325,22.4,441.788,0.09588,SAFE
EVT_88877,35728,87408,3.278,12.203,2.6,78.598,0.23634,SAFE
EVT_88878,30822,97646,2.161,6.618,86.5,369.754,0.33804,MEDIUM
EVT_88879,48335,89159,9.718,14.605,157.9,195.159,0.78522,MEDIUM
EVT_88880,48101,85024,21.73,7.094,146.7,225.1,0.03195,SAFE
EVT_88881,48769,94509,11.931,6.075,131.3,90.973,0.01199,SAFE
EVT_88882,33722,93728,20.897,10.748,113.7,267.464,0.00163,SAFE
EVT_88883,20988,97396,25.487,8.302,126.1,448.89,0.01881,SAFE
EVT_88884,47070,96274,66.216,9.609,139.3,161.839,0.14565,SAFE
EVT_88885,29749,82717,8.909,11.863,139.8,331.198,0.65192,MEDIUM
EVT_88886,49740,97942,1.783,10.148,142.2,227.928,0.75851,MEDIUM
EVT_88887,22758,94737,27.901,7.254,125.1,452.432,0.08393,SAFE
EVT_88888,32662,98359,5.746,14.175,67.7,316.955,0.41374,MEDIUM
EVT_88889,22472,91214,5.172,14.368,48.1,317.057,0.34753,MEDIUM
EVT_88890,37389,97295,5.236,8.296,102.7,34.485,0.21289,SAFE
EVT_88891,45335,94051,11.639,11.605,84.1,180.456,0.22518,SAFE
EVT_88892,48321,90696,15.673,5.765,92.8,448.984,0.1485,SAFE
EVT_88893,23369,82215,3.32,6.02,134.2,171.37,0.36805,MEDIUM
EVT_88894,29525,97905,19.079,12.042,14.1,467.625,0.27827,SAFE
EVT_88895,20258,98200,3.377,6.026,92.0,481.782,0.59486,MEDIUM
EVT_88896,25869,93991,23.005,7.68,14.8,29.193,0.24536,SAFE
EVT_88897,28796,92674,3.85,10.077,72.4,204.081,0.52497,MEDIUM
EVT_88898,42392,94165,18.483,12.097,153.8,234.078,0.09743,SAFE
EVT_88899,47607,97257,1.995,6.274,112.1,452.684,0.90516,HIGH
EVT_88900,20984,82467,0.449,10.668,87.1,449.213,0.8023,HIGH
EVT_88901,37503,95614,29.797,6.28,120.3,392.658,0.28394,SAFE
EVT_88902,23074,94175,13.927,9.096,110.4,380.575,0.16158,SAFE
EVT_88903,22276,86908,12.389,5.674,126.8,370.437,0.03817,SAFE
EVT_88904,24928,98937,10.619,14.33,46.0,188.629,0.22817,SAFE
EVT_88905,38334,95188,10.438,5.25,138.5,139.989,0.20644,SAFE
EVT_88906,23284,86494,13.379,6.972,5.2,299.664,0.01269,SAFE
EVT_88907,21650,95076,44.529,6.641,24.2,94.079,0.26546,SAFE
EVT_88908,32156,91804,13.298,14.074,166.2,283.38,0.23988,SAFE
EVT_88909,49915,98136,3.018,7.012,21.4,217.428,0.63029,MEDIUM
EVT_88910,21845,88866,2.155,7.554,130.5,332.779,0.32674,MEDIUM
EVT_88911,30841,89502,4.382,9.911,50.2,175.762,0.38745,MEDIUM
EVT_88912,39552,85323,9.647,7.741,51.2,249.517,0.33234,MEDIUM
EVT_88913,21870,90097,7.482,12.449,123.2,112.402,0.75968,MEDIUM
EVT_88914,44179,96738,3.692,12.313,145.8,193.767,0.64819,MEDIUM
EVT_88915,20250,90155,0.53,9.728,28.4,76.768,0.06591,SAFE
EVT_88916,31557,99274,3.701,10.675,42.6,409.322,0.61271,MEDIUM
EVT_88917,26864,97212,17.932,14.381,136.3,145.906,0.06433,SAFE
EVT_88918,34554,88900,1.337,14.007,20.0,467.239,0.96748,HIGH
EVT_88919,21773,82988,17.927,5.484,48.8,131.929,0.16511,SAFE
EVT_88920,49735,88512,30.56,9.865,158.7,350.627,0.17071,SAFE
EVT_88921,42706,86114,34.7,14.709,11.1,477.48,0.27783,SAFE
EVT_88922,28162,94480,7.206,10.445,125.2,340.283,0.37183,MEDIUM
EVT_88923,40354,82154,68.617,6.707,29.8,304.35,0.22947,SAFE
EVT_88924,33386,86451,24.113,8.155,9.7,461.608,0.05046,SAFE
EVT_88925,28747,96341,6.669,7.8,41.5,321.55,0.76795,MEDIUM
EVT_88926,28044,87490,15.073,5.937,138.0,130.448,0.07844,SAFE
EVT_88927,21020,95086,6.131,5.701,15.9,151.527,0.65296,MEDIUM
EVT_88928,30637,91427,0.921,7.324,15.4,145.33,0.55887,MEDIUM
EVT_88929,35375,82046,5.558,6.941,60.1,214.679,0.55474,MEDIUM
EVT_88930,24502,95671,14.12,8.609,66.8,219.598,0.00469,SAFE
EVT_88931,25086,87390,4.733,6.052,121.1,458.141,0.42879,MEDIUM
EVT_88932,39394,89716,2.103,12.245,112.8,387.611,0.45399,MEDIUM
EVT_88933,49255,93549,4.729,10.648,149.2,485.112,0.74625,MEDIUM
EVT_88934,28597,83774,26.017,14.132,6.8,152.921,0.24302,SAFE
EVT_88935,24457,99498,9.504,6.604,134.1,47.351,0.2865,SAFE
EVT_88936,23478,80087,5.786,10.507,10.3,382.385,0.74811,MEDIUM
EVT_88937,34458,98076,0.943,9.547,87.1,277.74,0.63678,MEDIUM
EVT_88938,44120,85604,13.912,13.014,161.0,320.613,0.02283,SAFE
EVT_88939,34506,92421,84.131,13.501,21.1,144.719,0.25715,SAFE
EVT_88940,40851,99643,6.105,13.037,115.0,407.95,0.49408,MEDIUM
EVT_88941,28304,87149,17.216,14.492,80.9,172.907,0.26054,SAFE
EVT_88942,47305,99378,3.05,14.05,10.7,74.719,0.01349,SAFE
EVT_88943,22902,95308,23.465,8.209,6.1,251.122,0.03579,SAFE
EVT_88944,35349,86529,0.978,13.795,168.6,432.704,0.90286,HIGH
EVT_88945,44794,92945,1.958,7.916,42.6,156.702,0.40681,MEDIUM
EVT_88946,27847,91216,8.056,7.154,91.5,486.404,0.57325,MEDIUM
EVT_88947,39575,99034,18.491,11.667,154.2,95.969,0.21493,SAFE
EVT_88948,37586,92107,10.372,8.318,167.4,22.577,0.22145,SAFE
EVT_88949,40271,95053,4.964,7.07,1.6,289.487,0.70483,MEDIUM
EVT_88950,47485,83162,5.209,13.85,42.4,322.962,0.67879,MEDIUM
EVT_88951,49433,84690,13.444,13.465,62.2,393.973,0.28092,SAFE
EVT_88952,32326,95411,3.435,8.1,102.5,354.963,0.50468,MEDIUM
EVT_88953,46438,99056,32.701,10.481,15.8,78.155,0.05584,SAFE
EVT_88954,37339,89419,9.166,6.521,74.6,469.714,0.54127,MEDIUM
EVT_88955,32156,98127,40.31,11.541,131.3,459.415,0.02293,SAFE
EVT_88956,41464,95466,0.523,5.119,125.4,85.482,0.20379,SAFE
EVT_88957,24655,94216,8.739,7.006,174.9,175.017,0.77264,MEDIUM
EVT_88958,22764,83251,5.116,6.084,6.4,285.315,0.48231,MEDIUM
EVT_88959,37981,98469,15.217,7.386,154.8,498.063,0.24761,SAFE
EVT_88960,29534,81162,5.484,13.966,121.9,267.747,0.34349,MEDIUM
EVT_88961,23253,93779,4.969,14.854,129.7,111.676,0.54195,MEDIUM
EVT_88962,42665,89351,3.559,5.509,139.8,132.408,0.46406,MEDIUM
EVT_88963,43962,99855,0.893,6.276,2.7,37.637,0.16441,SAFE
EVT_88964,44410,99953,7.503,8.785,127.5,278.11,0.42184,MEDIUM
EVT_88965,35540,93728,50.249,5.978,30.2,60.489,0.13624,SAFE
EVT_88966,41307,95490,1.298,9.241,24.7,26.683,0.00588,SAFE
EVT_88967,38276,92310,10.567,12.109,19.9,94.226,0.1592,SAFE
EVT_88968,41049,82566,14.5,8.956,107.4,423.118,0.09321,SAFE
EVT_88969,47080,85286,14.169,9.061,2.1,130.936,0.17465,SAFE
EVT_88970,44890,99109,9.187,9.706,87.4,275.14,0.6466,MEDIUM
EVT_88971,49410,83867,9.73,14.372,86.1,249.575,0.37109,MEDIUM
EVT_88972,34233,81201,4.224,10.757,28.7,272.566,0.69666,MEDIUM
EVT_88973,46668,92569,21.003,9.204,0.6,43.87,0.0842,SAFE
EVT_88974,39067,95311,41.352,14.281,94.3,44.968,0.17412,SAFE
EVT_88975,35318,99897,0.114,7.752,172.5,265.753,0.51426,MEDIUM
EVT_88976,37661,99794,9.66,14.211,24.4,416.16,0.70316,MEDIUM
EVT_88977,29684,82775,44.126,5.905,160.9,422.923,0.11592,SAFE
EVT_88978,37795,84476,13.049,13.02,28.1,37.628,0.13032,SAFE
EVT_88979,37445,86354,12.359,14.437,57.9,346.375,0.23761,SAFE
EVT_88980,37927,98357,21.22,13.266,106.2,199.28,0.05937,SAFE
EVT_88981,24021,89452,38.158,9.092,45.1,424.871,0.22224,SAFE
EVT_88982,49566,87676,1.332,8.957,51.0,29.207,0.0223,SAFE
EVT_88983,36522,87993,7.225,8.732,136.4,72.11,0.0175,SAFE
EVT_88984,46208,95658,1.236,12.906,26.2,231.53,0.5255,MEDIUM
EVT_88985,34476,81487,0.504,12.77,8.1,157.73,0.7287,MEDIUM
EVT_88986,41133,83306,6.94,14.027,7.9,44.902,0.04955,SAFE
EVT_88987,39018,94257,44.668,6.153,59.7,380.109,0.1038,SAFE
EVT_88988,43166,85484,3.8,14.602,69.0,242.672,0.52762,MEDIUM
EVT_88989,20472,83726,5.88,5.629,130.8,29.03,0.08979,SAFE
EVT_88990,43547,85660,29.229,13.741,133.1,328.964,0.16646,SAFE
EVT_88991,37468,84759,4.416,5.233,174.3,276.283,0.57424,MEDIUM
EVT_88992,42105,84412,33.647,13.582,96.6,23.543,0.1133,SAFE
EVT_88993,28081,84138,5.565,5.469,4.6,167.009,0.61688,MEDIUM
EVT_88994,23322,84278,2.071,8.781,75.4,40.292,0.27765,SAFE
EVT_88995,20222,94483,39.449,11.426,122.4,195.009,0.1614,SAFE
EVT_88996,20356,87369,9.26,11.11,123.1,326.353,0.52677,MEDIUM
EVT_88997,44087,97829,39.566,9.776,91.6,145.742,0.14843,SAFE
EVT_88998,20931,80496,5.963,12.621,172.9,182.683,0.61411,MEDIUM
EVT_88999,40742,93285,5.522,13.806,124.3,91.217,0.03402,SAFE
EVT_89000,32988,99379,5.194,10.79,143.5,381.904,0.37764,MEDIUM
EVT_89001,41840,88413,34.368,14.9,18.9,365.916,0.18046,SAFE
EVT_89002,27339,89092,1.33,11.755,91.2,183.586,0.33241,MEDIUM
EVT_89003,24184,84401,2.937,5.247,20.5,27.205,0.19036,SAFE
EVT_89004,30929,81450,2.317,12.237,91.4,30.208,0.19581,SAFE
EVT_89005,23436,88694,21.165,11.131,122.9,416.586,0.18255,SAFE
EVT_89006,45398,95797,9.696,5.907,133.7,116.674,0.52005,MEDIUM
EVT_89007,39922,99387,1.785,9.584,143.7,106.49,0.74701,MEDIUM
EVT_89008,37438,92811,7.856,9.359,5.7,37.838,0.06443,SAFE
EVT_89009,43892,94064,2.95,11.734,47.4,235.007,0.72112,MEDIUM
EVT_89010,43457,89615,3.568,8.213,166.7,82.992,0.21833,SAFE
EVT_89011,38287,98763,3.687,8.544,31.4,228.645,0.59292,MEDIUM
EVT_89012,44927,86739,10.234,8.73,71.5,10.898,0.05422,SAFE
EVT_89013,25724,90871,25.714,9.284,22.8,22.795,0.01532,SAFE
EVT_89014,49819,90103,57.678,14.999,10.1,328.512,0.09921,SAFE
EVT_89015,34221,98276,5.436,11.607,123.2,147.452,0.76437,MEDIUM
EVT_89016,35544,93630,39.934,14.08,111.7,170.466,0.14785,SAFE
EVT_89017,31919,87991,5.688,8.823,90.6,401.992,0.68392,MEDIUM
EVT_89018,28500,90282,39.571,13.897,70.9,61.47,0.26457,SAFE
EVT_89019,26712,90352,23.683,9.251,20.3,411.684,0.20702,SAFE
EVT_89020,35314,89444,29.804,14.982,143.3,363.998,0.27909,SAFE
EVT_89021,39892,87602,1.419,10.642,7.6,346.619,0.89632,HIGH
EVT_89022,33804,94315,10.017,6.254,92.9,282.049,0.25092,SAFE
EVT_89023,38422,91656,19.938,9.687,58.0,476.157,0.17673,SAFE
EVT_89024,26944,83423,9.023,13.125,102.6,441.736,0.46013,MEDIUM
EVT_89025,38428,91676,3.524,11.545,118.8,487.626,0.34964,MEDIUM
EVT_89026,48359,80655,30.781,5.838,86.4,316.144,0.20747,SAFE
EVT_89027,24284,86918,10.91,10.204,54.6,247.742,0.04405,SAFE
EVT_89028,41858,82100,17.39,7.971,61.1,445.331,0.21023,SAFE
EVT_89029,33795,87049,2.4,14.48,39.5,67.608,0.19465,SAFE
EVT_89030,21462,87518,8.613,10.656,32.4,324.242,0.51387,MEDIUM
EVT_89031,38767,85642,30.026,13.408,145.8,111.179,0.18627,SAFE
EVT_89032,29019,96678,11.827,14.99,143.2,263.687,0.0031,SAFE
EVT_89033,23624,81959,0.026,10.805,28.4,439.266,0.951,HIGH
EVT_89034,30571,96869,8.923,13.927,142.3,390.491,0.33451,MEDIUM
EVT_89035,34572,82909,9.501,9.708,88.9,219.86,0.67535,MEDIUM
EVT_89036,38238,80191,0.357,8.452,32.1,98.887,0.12408,SAFE
EVT_89037,40982,93143,5.237,9.789,132.3,431.959,0.71999,MEDIUM
EVT_89038,29807,93955,42.418,9.594,162.8,69.475,0.0569,SAFE
EVT_89039,42109,82238,12.262,11.579,14.3,370.203,0.13634,SAFE
EVT_89040,44755,82288,8.101,11.521,164.0,31.31,0.07812,SAFE
EVT_89041,22870,97512,0.422,14.567,157.5,107.732,0.5225,MEDIUM
EVT_89042,28308,94241,15.739,5.927,147.6,212.16,0.20377,SAFE
EVT_89043,27313,86065,13.516,9.403,174.3,35.266,0.04871,SAFE
EVT_89044,49156,80844,14.115,11.633,94.8,470.744,0.10215,SAFE
EVT_89045,45878,87160,28.146,9.912,84.0,497.334,0.19639,SAFE
EVT_89046,32266,87487,5.75,14.089,39.8,90.171,0.00142,SAFE
EVT_89047,36403,93729,42.576,11.322,62.8,189.656,0.2383,SAFE
EVT_89048,28809,81874,1.091,6.119,108.1,40.789,0.26248,SAFE
EVT_89049,43008,85928,6.96,10.468,52.4,275.384,0.65137,MEDIUM
EVT_89050,36262,85822,7.934,11.627,149.4,246.175,0.54299,MEDIUM
EVT_89051,36232,90297,1.299,5.399,112.2,480.729,0.95364,HIGH
EVT_89052,47988,88603,13.934,6.15,84.6,374.952,0.02708,SAFE
EVT_89053,49731,94065,1.318,8.751,122.2,279.203,0.44987,MEDIUM
EVT_89054,23136,91615,7.023,8.143,153.8,454.047,0.33481,MEDIUM
EVT_89055,37231,87110,23.437,11.509,87.3,484.427,0.28069,SAFE
EVT_89056,42031,98507,3.311,8.371,121.7,431.297,0.51438,MEDIUM
EVT_89057,43059,96426,10.376,13.894,55.3,261.781,0.00577,SAFE
EVT_89058,38376,89752,10.588,10.378,156.1,233.127,0.01235,SAFE
EVT_89059,40656,85500,22.655,14.065,12.2,490.615,0.17202,SAFE
EVT_89060,45842,90593,4.038,14.414,153.3,485.238,0.73264,MEDIUM
EVT_89061,24275,94499,1.984,13.432,106.7,159.067,0.42634,MEDIUM
EVT_89062,40971,82616,1.353,5.66,56.3,425.456,0.85677,HIGH
EVT_89063,29905,83123,3.892,5.893,71.5,368.853,0.31769,MEDIUM
EVT_89064,37102,94494,4.026,8.951,149.9,420.376,0.35472,MEDIUM
EVT_89065,33476,95926,38.712,11.319,33.8,471.828,0.03136,SAFE
EVT_89066,26489,99222,29.812,8.0,13.8,175.09,0.28295,SAFE
EVT_89067,41676,96001,1.764,8.112,40.1,191.466,0.35813,MEDIUM
EVT_89068,29640,83576,17.089,10.749,82.4,344.494,0.22245,SAFE
EVT_89069,46535,85352,17.145,9.759,158.0,387.5,0.2268,SAFE
